chrom	start	end	optimal_ru	coding	period	obs_het	ABC_s_median	ABC_s_95%_CI	Num_s_accepted(max_5000)	Likelihood_0	Likelihood_s	LR	LogLR	LRT_p_value
chr2	23024805	23024819	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	23059033	23059047	5	0.0	3	0.0113858	5e-05	(0 , 0.00055)	6	0.005	0.01	0.5	1.3862944	0.2390319
chr2	23261781	23261801	7	0.0	3	0.1266495	1e-05	(0 , 0.00113)	48	0.015	0.03	0.5	1.3862944	0.2390319
chr2	23309448	23309462	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	23372807	23372821	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	23385449	23385469	7	0.0	3	0.3732484	0.0	(0 , 0.0007)	133	0.1	0.1	1.0	-0.0	1.0
chr2	23387505	23387546	7	0.0	3	0.7934981	3e-05	(0 , 7e-05)	4	0.005	0.005	1.0	-0.0	1.0
chr2	23407908	23407928	7	0.0	3	0.0363417	1e-05	(0 , 0.00516)	51	0.02	0.02	1.0	-0.0	1.0
chr2	23410667	23410681	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	23420930	23420944	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	23450714	23450728	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	23582370	23582384	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	23621177	23621197	7	0.0	3	0.0002663	0.00165	(0 , 0.07292)	2745	0.41	0.59	0.6949153	0.7279308	0.3935547
chr2	23684663	23684686	7	0.0	3	0.2164639	3e-05	(0 , 0.00078)	59	0.045	0.03	1.5	-0.8109302	1.0
chr2	23716439	23716471	12	0.0	3	0.5938644	0.00031	(0 , 0.0063)	3226	0.7	0.915	0.7650273	0.5356875	0.4642255
chr2	23767726	23767740	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	23882809	23882826	6	0.0	3	0.2780446	2e-05	(0 , 0.00194)	21	0.015	0.015	1.0	-0.0	1.0
chr2	23935385	23935402	6	0.0	3	0.2373862	3e-05	(0 , 0.00208)	16	0.015	0.015	1.0	-0.0	1.0
chr2	24028776	24028793	6	0.0	3	0.000533	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr2	24032681	24032698	6	0.0	3	0.0132322	3e-05	(0 , 0.00365)	32	0.015	0.01	1.5	-0.8109302	1.0
chr2	24087615	24087629	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	24138335	24138349	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	24143350	24143370	7	0.0	3	0.0023939	0.00025	(0 , 0.01356)	577	0.125	0.155	0.8064516	0.4302228	0.5118797
chr2	24376804	24376827	8	0.0	3	0.002129	0.00322	(0 , 0.0356)	1272	0.165	0.34	0.4852941	1.4460003	0.2291708
chr2	24391166	24391180	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	24468959	24468979	7	0.0	3	0.0002663	0.00165	(0 , 0.07292)	2745	0.41	0.59	0.6949153	0.7279308	0.3935547
chr2	24469137	24469154	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	24506178	24506198	7	0.0	3	0.0005326	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr2	24600201	24600215	5	0.0	3	0.0007987	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr2	24608247	24608297	16	0.0	3	0.7485807	0.00026	(0 , 0.00458)	2704	0.6	0.825	0.7272727	0.6369075	0.4248329
chr2	24637084	24637098	5	0.0	3	0.0013329	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr2	24638846	24638863	6	0.0	3	0.0045211	0.00012	(0 , 0.01116)	64	0.01	0.025	0.4	1.8325815	0.1758229
chr2	25007014	25007028	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25076358	25076375	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	25095361	25095375	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25181489	25181506	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	25208949	25208969	7	0.0	3	0.0005326	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr2	25223308	25223325	6	0.0	3	0.0013316	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr2	25224683	25224730	15	0.0	3	0.8056183	0.00028	(0 , 0.00409)	2366	0.52	0.755	0.6887417	0.7457779	0.3878163
chr2	25437596	25437610	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25457834	25457848	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25478518	25478532	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	25540474	25540491	6	0.0	3	0.0026603	0.0002	(0 , 0.01137)	84	0.035	0.05	0.7	0.7133499	0.398334
chr2	25715276	25715290	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	25799435	25799449	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25871435	25871449	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	25915165	25915185	5	0.0	3	0.4711277	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr2	25918581	25918598	6	0.0	3	0.0005493	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr2	25920976	25921005	13	0.0	3	0.4677437	0.00049	(0 , 0.00903)	2149	0.44	0.35	1.2571429	-0.4576831	1.0
chr2	25924553	25924567	5	0.0	3	0.0013319	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr2	25949545	25949559	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	25961566	25961580	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	25963666	25963707	14	0.0	3	0.6949376	0.00027	(0 , 0.00506)	2933	0.65	0.875	0.7428571	0.594503	0.4406831
chr2	25991069	25991089	7	0.0	3	0.0002663	0.00165	(0 , 0.07292)	2745	0.41	0.59	0.6949153	0.7279308	0.3935547
chr2	26007388	26007402	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	26029232	26029249	6	0.0	3	0.0018632	0.00026	(0 , 0.01329)	110	0.045	0.025	1.8	-1.1755733	1.0
chr2	26087383	26087397	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	26103075	26103089	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	26138049	26138063	5	0.0	3	0.0195671	4e-05	(0 , 0.00056)	5	0.01	0.005	2.0	-1.3862944	1.0
chr2	26206144	26206158	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	26248752	26248769	6	0.0	3	0.0037228	0.00021	(0 , 0.01116)	64	0.02	0.015	1.3333333	-0.5753641	1.0
chr2	26265598	26265621	8	0.0	3	0.3545288	0.0	(0 , 0.00091)	393	0.175	0.175	1.0	-0.0	1.0
chr2	26363763	26363780	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	26410246	26410281	13	0.0	3	0.734738	0.00027	(0 , 0.00469)	2765	0.605	0.84	0.7202381	0.6563469	0.4178526
chr2	26429186	26429233	9	0.0	3	0.3615208	2e-05	(0 , 0.00148)	851	0.315	0.315	1.0	-0.0	1.0
chr2	26558667	26558681	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	26560330	26560344	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	26692711	26692731	7	0.0	3	0.0042645	0.00027	(0 , 0.0107)	271	0.075	0.09	0.8333333	0.3646431	0.5459388
chr2	26734713	26734739	13	0.0	3	0.7207561	0.00026	(0 , 0.00486)	2836	0.615	0.865	0.7109827	0.6822145	0.4088252
chr2	26800874	26800897	8	0.0	3	0.451564	0.0	(0 , 0.00071)	486	0.265	0.265	1.0	-0.0	1.0
chr2	26871439	26871456	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	26879889	26879909	7	0.0	3	0.0129762	7e-05	(0 , 0.00659)	109	0.04	0.04	1.0	-0.0	1.0
chr2	26940916	26940939	8	0.0	3	0.072893	0.00011	(0 , 0.00432)	173	0.085	0.025	3.4	-2.4475509	1.0
chr2	26963640	26963669	8	0.0	3	0.5112984	0.0	(0 , 0.00066)	462	0.255	0.255	1.0	-0.0	1.0
chr2	26991966	26991980	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	26995006	26995020	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27000630	27000644	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27031035	27031049	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27091541	27091555	5	0.0	3	0.0084857	0.0001	(0 , 0.01349)	8	0.01	0.005	2.0	-1.3862944	1.0
chr2	27302450	27302464	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27319536	27319550	5	0.0	3	0.0003378	0.00045	(0 , 0.03084)	263	0.055	0.085	0.6470588	0.8706361	0.3507793
chr2	27380699	27380713	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27390553	27390567	5	0.0	3	0.0013308	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr2	27399147	27399170	8	0.0	3	0.5261158	0.0	(0 , 0.00065)	450	0.245	0.245	1.0	-0.0	1.0
chr2	27418024	27418041	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	27490556	27490570	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27509945	27509962	6	0.0	3	0.0013307	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr2	27586215	27586247	11	0.0	3	0.6420448	0.00023	(0 , 0.00438)	2857	0.67	0.81	0.8271605	0.3795131	0.5378639
chr2	27591415	27591432	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	27683515	27683529	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27700152	27700175	10	0.0	3	0.65931	4e-05	(0 , 0.0014)	1496	0.52	0.545	0.9541284	0.093914	0.7592591
chr2	27722919	27722939	7	0.0	3	0.0231639	7e-05	(0 , 0.00521)	70	0.035	0.015	2.3333333	-1.6945957	1.0
chr2	27733957	27733977	7	0.0	3	0.0917987	0.0	(0 , 0.00113)	50	0.02	0.02	1.0	-0.0	1.0
chr2	27741330	27741353	8	0.0	3	0.0021287	0.00322	(0 , 0.0356)	1272	0.165	0.34	0.4852941	1.4460003	0.2291708
chr2	27794306	27794347	14	0.0	3	0.7215526	0.00026	(0 , 0.00486)	2833	0.615	0.865	0.7109827	0.6822145	0.4088252
chr2	27822087	27822101	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	27845528	27845554	9	0.0	3	0.3662511	2e-05	(0 , 0.00134)	893	0.345	0.325	1.0615385	-0.1194385	1.0
chr2	28290402	28290419	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	28417106	28417120	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	28504752	28504769	6	0.0	3	0.0289338	0.00011	(0 , 0.00749)	19	0.015	0.005	3.0	-2.1972246	1.0
chr2	28620856	28620873	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	28728300	28728341	11	0.0	3	0.6219434	0.00024	(0 , 0.00457)	2930	0.695	0.83	0.8373494	0.3550277	0.5512808
chr2	28888909	28888926	6	0.0	3	0.0034629	0.00024	(0 , 0.01173)	71	0.025	0.025	1.0	-0.0	1.0
chr2	28956541	28956555	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	28974787	28974804	6	0.0	3	0.2859277	2e-05	(0 , 0.00194)	21	0.015	0.015	1.0	-0.0	1.0
chr2	28976376	28976396	7	0.0	3	0.0048839	0.00029	(0 , 0.01044)	226	0.065	0.06	1.0833333	-0.1600854	1.0
chr2	29065444	29065458	5	0.0	3	0.0007986	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr2	29094953	29094967	5	0.0	3	0.0023957	1e-05	(0 , 0.01134)	16	0.02	0.01	2.0	-1.3862944	1.0
chr2	29146672	29146686	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	29240443	29240457	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	29247248	29247262	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	29754692	29754712	7	0.0	3	0.0058497	0.00013	(0 , 0.00804)	208	0.07	0.075	0.9333333	0.1379857	0.7102917
chr2	29813428	29813442	5	0.0	3	0.0137523	3e-05	(0 , 0.00054)	6	0.005	0.005	1.0	-0.0	1.0
chr2	29816432	29816449	6	0.0	3	0.0021287	0.00028	(0 , 0.01267)	128	0.055	0.025	2.2	-1.5769147	1.0
chr2	30254487	30254501	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	30270717	30270731	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	30360468	30360485	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	30393272	30393289	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	30444137	30444151	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	30499176	30499190	5	0.0	3	0.0002666	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	30530547	30530561	5	0.0	3	0.0015968	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr2	30574148	30574165	6	0.0	3	0.0018627	0.00026	(0 , 0.01329)	110	0.045	0.025	1.8	-1.1755733	1.0
chr2	30577788	30577808	7	0.0	3	0.0221839	7e-05	(0 , 0.00501)	75	0.035	0.025	1.4	-0.6729445	1.0
chr2	30646960	30646977	6	0.0	3	0.0042552	0.00011	(0 , 0.01116)	64	0.015	0.03	0.5	1.3862944	0.2390319
chr2	30776235	30776249	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	30806403	30806426	8	0.0	3	0.452811	0.0	(0 , 0.00071)	486	0.265	0.265	1.0	-0.0	1.0
chr2	30914058	30914078	7	0.0	3	0.0	0.00258	(0 , 0.09002)	1192	0.2	0.235	0.8510638	0.3225363	0.5700874
chr2	30983318	30983332	5	0.0	3	0.000802	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr2	31140917	31140934	6	0.0	3	0.0002665	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	31168596	31168610	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	31299357	31299371	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	31492846	31492860	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	31548391	31548405	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	31549082	31549129	18	0.0	3	0.7870429	0.00028	(0 , 0.00425)	2489	0.53	0.78	0.6794872	0.7728338	0.3793418
chr2	31721373	31721387	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	31770455	31770469	5	0.0	3	0.0244603	2e-05	(0 , 4e-05)	4	0.01	0.01	1.0	-0.0	1.0
chr2	31771577	31771597	8	0.0	3	0.2517348	2e-05	(0 , 0.00151)	260	0.115	0.085	1.3529412	-0.6045617	1.0
chr2	31986479	31986493	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	31994638	31994658	7	0.0	3	0.0039909	0.0002	(0 , 0.01165)	317	0.075	0.075	1.0	-0.0	1.0
chr2	32010291	32010308	6	0.0	3	0.002675	0.0002	(0 , 0.01137)	84	0.035	0.05	0.7	0.7133499	0.398334
chr2	32045050	32045064	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	32087862	32087891	9	0.0	3	0.5116739	1e-05	(0 , 0.0009)	1215	0.53	0.485	1.0927835	-0.1774562	1.0
chr2	32091246	32091296	14	0.0	3	0.7389245	0.00027	(0 , 0.00466)	2749	0.6	0.84	0.7142857	0.6729445	0.4120269
chr2	32113123	32113137	5	0.0	3	0.1309554	0.0	(0 , 0)	4	0.005	0.005	1.0	-0.0	1.0
chr2	32116265	32116279	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	32159280	32159294	5	0.0	3	0.0007987	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr2	32159568	32159585	6	0.0	3	0.0348015	0.00011	(0 , 0.00588)	19	0.01	0.005	2.0	-1.3862944	1.0
chr2	32200840	32200857	7	0.0	3	0.4750962	0.0	(0 , 0.00042)	125	0.085	0.085	1.0	-0.0	1.0
chr2	32236750	32236764	5	0.0	3	0.1336958	0.0	(0 , 0)	4	0.005	0.005	1.0	-0.0	1.0
chr2	32261195	32261212	6	0.0	3	0.0111213	4e-05	(0 , 0.00362)	33	0.01	0.015	0.6666667	0.8109302	0.3678454
chr2	32351480	32351512	11	0.0	3	0.4277786	0.00045	(0 , 0.00819)	1730	0.355	0.4	0.8875	0.2386935	0.6251513
chr2	32607178	32607192	4	0.0	3	0.4942497	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr2	32633030	32633044	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	32640995	32641012	6	0.0	3	0.001065	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr2	32703469	32703486	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	32708679	32708699	7	0.0	3	0.631135	0.0	(0 , 0.00049)	74	0.055	0.055	1.0	-0.0	1.0
chr2	32793523	32793537	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	32795726	32795755	10	0.0	3	0.8099043	3e-05	(0 , 0.00102)	748	0.245	0.295	0.8305085	0.3714343	0.5422235
chr2	32798714	32798737	8	0.0	3	0.539961	0.0	(0 , 0.00064)	432	0.235	0.235	1.0	-0.0	1.0
chr2	32822530	32822544	5	0.0	3	0.061124	5e-05	(0 , 0.00034)	3	0.005	0.005	1.0	-0.0	1.0
chr2	32903975	32903989	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	32947622	32947642	7	1.0	3	0.0079897	0.00013	(0 , 0.00759)	135	0.05	0.06	0.8333333	0.3646431	0.5459388
chr2	33096922	33096936	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	33287097	33287123	9	0.0	3	0.1698149	0.00012	(0 , 0.00261)	448	0.125	0.05	2.5	-1.8325815	1.0
chr2	33295541	33295561	7	0.0	3	0.0092854	6e-05	(0 , 0.00653)	109	0.04	0.04	1.0	-0.0	1.0
chr2	33364005	33364019	5	0.0	3	0.0034571	0.0001	(0 , 0.01158)	11	0.015	0.005	3.0	-2.1972246	1.0
chr2	33370484	33370504	7	0.0	3	0.0005325	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr2	33444309	33444323	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	33451918	33451932	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	33539041	33539055	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	33545794	33545811	5	0.0	3	0.3365005	0.00017	(0 , 0.00041)	3	0.01	0.005	2.0	-1.3862944	1.0
chr2	33548699	33548719	7	0.0	3	0.2676614	3e-05	(0 , 0.00065)	67	0.06	0.03	2.0	-1.3862944	1.0
chr2	33642125	33642154	10	0.0	3	0.4477214	7e-05	(0 , 0.00217)	1719	0.535	0.59	0.9067797	0.1957116	0.6582048
chr2	33740100	33740123	8	0.0	3	0.7226137	0.0	(0 , 0.00041)	191	0.13	0.13	1.0	-0.0	1.0
chr2	34034545	34034559	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	34163870	34163905	15	0.0	3	0.7586066	0.00027	(0 , 0.0045)	2658	0.585	0.81	0.7222222	0.6508448	0.4198108
chr2	34361354	34361368	5	0.0	3	0.1298105	0.0	(0 , 0)	4	0.005	0.005	1.0	-0.0	1.0
chr2	34383138	34383176	14	0.0	3	0.785299	0.00027	(0 , 0.00425)	2502	0.535	0.785	0.6815287	0.7668339	0.3811983
chr2	34389315	34389329	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	34439986	34440015	10	0.0	3	0.6309755	4e-05	(0 , 0.00144)	1607	0.54	0.57	0.9473684	0.1081344	0.7422781
chr2	34487855	34487872	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr2	34556409	34556426	7	0.0	3	0.404872	0.0	(0 , 0.00066)	138	0.105	0.105	1.0	-0.0	1.0
chr2	34615504	34615518	5	0.0	3	0.0143031	3e-05	(0 , 0.00054)	6	0.01	0.005	2.0	-1.3862944	1.0
chr2	34748890	34748904	5	0.0	3	0.3288147	0.00017	(0 , 0.00041)	3	0.01	0.005	2.0	-1.3862944	1.0
chr2	34911864	34911878	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	35096114	35096128	5	0.0	3	0.0005326	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr2	35119164	35119184	7	0.0	3	0.0077536	0.00014	(0 , 0.00713)	147	0.05	0.055	0.9090909	0.1906204	0.6624008
chr2	35154060	35154074	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	35159322	35159336	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	35368337	35368351	5	0.0	3	0.0010658	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr2	35378288	35378305	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr2	35485993	35486007	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	35672594	35672617	8	0.0	3	0.5552436	0.0	(0 , 0.00058)	415	0.23	0.23	1.0	-0.0	1.0
chr2	35754330	35754344	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	35800641	35800655	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr2	35850568	35850582	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	35965237	35965254	6	0.0	3	0.0007987	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr2	36026671	36026691	7	0.0	3	0.2472046	3e-05	(0 , 0.00063)	70	0.055	0.03	1.8333333	-1.2122716	1.0
chr2	36049309	36049323	5	0.0	3	0.0010652	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr2	36066662	36066676	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr2	36091605	36091619	5	0.0	3	0.0508612	5e-05	(0 , 0.00035)	6	0.005	0.005	1.0	-0.0	1.0
chr2	36215753	36215773	7	0.0	3	0.0340845	3e-05	(0 , 0.00573)	57	0.02	0.025	0.8	0.4462871	0.5041034
chr2	36244744	36244761	6	0.0	3	0.0007989	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr2	36350332	36350346	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
